MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,City,State,Location,Missing,Link
85246,,Galveztown,,,1962,Department of Commerce and Industry,30.34194,-90.88894,,Prairieville,Ascension Parish,Louisiana,"Marker is at the intersection of OakGrove-Port Vincent Highway (State Highway 42) and Diez Road, on the right when traveling east on OakGrove-Port Vincent Highway. ",,http://www.hmdb.org/m.asp?m=85246
85247,,First Our Lady of Grace Catholic Church Sanctuary,,,,Riverlands Christian Center Church Family,30.07409,-90.55611,123 Redemption Way,Reserve,St. John the Baptist Parish,Louisiana,"Marker is on Redemption Way east of Northwest 3rd Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=85247
85249,,Battle Of Georgia Landing,"October 27, 1862",,,Louisiana Society Order of Confederate Rose,29.85913,-90.98097,,Labadieville,Assumption Parish,Louisiana,"Marker is at the intersection of State Highway 1 and State Highway 1011, on the right when traveling south on State Highway 1. ",,http://www.hmdb.org/m.asp?m=85249
85276,,St. Peter's Cemetery,,,1985,The Iberia Cultural Resource Assn. and The Attakapas Historical Assn.,30.00537,-91.82204,328 French St,New Iberia,Iberia Parish,Louisiana,"Marker is on French Street south of West Washington Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85276
85278,,Beau Pre-Circa 1828,,,1966,Louisiana Tourist Development Commission,29.94986,-91.71141,7605 E Old Spanish Trail,Jeanerette,Iberia Parish,Louisiana,"Marker is on East Old Spanish Trail (State Highway 182) 0.4 miles south of LSU Bridge Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=85278
85284,,Tezcuco Plantation,,,1974,Louisiana Tourist Development Commission,30.11537,-90.91115,,Darrow,Ascension Parish,Louisiana,"Marker is on River Road (State Highway 44) 1.2 miles north of Sunshine Bridge (State Highway 70), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85284
85285,,Bocage Plantation,,,1976,Louisiana Tourist Commission,30.12347,-90.95433,39050 LA-942,Darrow,Ascension Parish,Louisiana,"Marker is at the intersection of River Road (State Highway 942) and St. Elmo Street (Parish Route 1435), on the right when traveling south on River Road. ",,http://www.hmdb.org/m.asp?m=85285
85287,,Crowley,,,1984,"Department of Culture, Recreation and Tourism",30.21289,-92.37404,426 North Ave F,Crowley,Acadia Parish,Louisiana,"Marker is at the intersection of North Avenue F and West 5th Street, on the right when traveling north on North Avenue F. ",,http://www.hmdb.org/m.asp?m=85287
85291,,The Bernard Bertrand Home,,,,,30.24748,-92.26983,,Rayne,Acadia Parish,Louisiana,"Marker is at the intersection of The Boulevard (State Highway 98) and Oak Street, on the right when traveling south on The Boulevard. ",,http://www.hmdb.org/m.asp?m=85291
85292,,The Old Castillo Hotel,,,1979,Woodmen of the World St. Martinville Camp 134,30.12191,-91.82768,220 Evangeline Blvd,St. Martinville,St. Martin Parish,Louisiana,"Marker is at the intersection of Evangeline Boulevard (State Highway 96) and South New Market Street, on the right when traveling east on Evangeline Boulevard. ",,http://www.hmdb.org/m.asp?m=85292
85293,,Deportation Cross,Le Croix de la Déportation,,,,30.12257,-91.82714,121 S New Market St,St. Martinville,St. Martin Parish,Louisiana,"Marker can be reached from South New Market Street south of East Bridge Street (Highway 96), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85293
85297,,Rayne Depot Square,,,,,30.23546,-92.26868,108 S Adams Avenue,Rayne,Acadia Parish,Louisiana,"Marker is at the intersection of South Adams Avenue (State Highway 35) and East Texas Avenue (U.S. 90), on the right when traveling north on South Adams Avenue. ",,http://www.hmdb.org/m.asp?m=85297
85298,,La Butte,,,,First Americans for La Butte,29.33622,-90.64017,,Cocodrie,Terrebonne Parish,Louisiana,"Marker is on Little Caillou Road (State Highway 56) 2 miles north of Bayou Sale Road (State Highway 57), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=85298
85307,,St. Joseph's Catholic Church & Cemetery,,,,,30.23203,-92.26865,401 S Adams Ave,Rayne,Acadia Parish,Louisiana,"Marker is at the intersection of South Adams Avenue (U.S. 90) and East Anding Street, on the right when traveling north on South Adams Avenue. ",,http://www.hmdb.org/m.asp?m=85307
85313,,Parish of St. Alphonsus Liguori,,,,City of Baton Rouge,30.5089,-91.03106,14040 Greenwell Springs Rd,Greenwell Springs,East Baton Rouge Parish,Louisiana,"Marker is at the intersection of Greenwell Springs Road (State Highway 37) and Frenchtown Road, on the right when traveling north on Greenwell Springs Road. ",,http://www.hmdb.org/m.asp?m=85313
85324,,St. John The Baptist Catholic Church,1770,,1964,Department of Commerce and Industry,30.04582,-90.55804,2349 LA-18,Edgard,St. John the Baptist Parish,Louisiana,"Marker is at the intersection of River Road (State Highway 18) and East 4th Street, on the right when traveling east on River Road. ",,http://www.hmdb.org/m.asp?m=85324
85342,,Original Site of the First Presbyterian Church,,,,City of Baton Rouge,30.44927,-91.18689,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is at the intersection of Florida Street (Business U.S. 61/190) and North 4th Street, on the right when traveling east on Florida Street. ",,http://www.hmdb.org/m.asp?m=85342
85346,,Les Allemands,,,,German-Acadian Coast Historical & Genealogical Society,30.01689,-90.49101,,Killona,St. Charles Parish,Louisiana,"Marker is on River Road (State Highway 18) 0.9 miles north of State Highway 3141, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=85346
85348,,Lutcher United Methodist Church,,,,,30.04288,-90.69945,2347 Texas St,Lutcher,St. James Parish,Louisiana,"Marker is on Texas Street north of Detillier Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=85348
85362,,Humble Cottage Lodge No. 19,Loge L'Humble Chaumiere,,,,30.53132,-92.08213,324 S Main St,Opelousas,St. Landry Parish,Louisiana,"Marker is on South Main Street (State Highway 182) south of Ronald Reagan Highway (U.S. 190), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85362
85368,,Fred's Lounge,"1946 In Memory of Alfred ""Fred"" Tate 1996",11/20/12 - 7/15/92,,,30.63092,-92.41947,420 6th Street,Mamou,Evangeline Parish,Louisiana,"Marker is at the intersection of 6th Street (State Highway 104) and Chestnut Street, on the right when traveling north on 6th Street. ",,http://www.hmdb.org/m.asp?m=85368
85423,,Our Lady of the Rosary Catholic Church,,,,Lafourche Heritage Society,29.57172,-90.38166,12911 E Main St,Larose,Lafourche Parish,Louisiana,"Marker is on East Main Street. (State Highway 657) east of East 2nd Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=85423
85427,,Battle Of Lafourche Crossing,"June 20-21, 1863",,,,29.76909,-90.76562,,Thibodaux,Lafourche Parish,Louisiana,"Marker is on State Highway 308, 0.1 miles north of Bartley Lane, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85427
85431,,Lockport,,,,Lafourche Historical Society,29.64757,-90.53929,,Lockport,Lafourche Parish,Louisiana,"Marker is at the intersection of Canal Street and Main Street, on the left when traveling east on Canal Street. ",,http://www.hmdb.org/m.asp?m=85431
85466,,Francis Tillou Nicholls,1834-1912,,1968,Louisiana Tourist Development Commission,29.79612,-90.82779,,Thibodaux,Lafourche Parish,Louisiana,"Marker is on St Mary Street (State Highway 1) west of Ridgefield Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=85466
85468,,St. Joseph Co-Cathedral,,,,Lorio Foundation and Lafourche Historical Society,29.79365,-90.8201,721 Canal Blvd,Thibodaux,Lafourche Parish,Louisiana,"Marker is on Canal Boulevard (State Highway 20) south of East 7th Street, in the median. ",,http://www.hmdb.org/m.asp?m=85468
85470,,Denise C. Borne School House,,,,Bayou Boeuf Centennial Committee,29.8683,-90.59335,4138 Highway 307,Kraemer,Lafourche Parish,Louisiana,"Marker is on State Highway 307 south of Torres Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85470
85471,,1860 Schaubhut Family Cemetery,,,,,29.86078,-90.64288,,Kraemer,Lafourche Parish,Louisiana,"Marker is on State Highway 307, 2.2 miles east of Sanchez Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=85471
85503,,Jack Teagarden,,,1965,,29.95665,-90.06712,428 Bourbon Street,New Orleans,Orleans Parish,Louisiana,Marker is on Bourbon Street. ,,http://www.hmdb.org/m.asp?m=85503
85518,,Grand Bayou,,,,,30.01529,-91.13104,1265 LA-70,Belle Rose,Assumption Parish,Louisiana,"Marker is at the intersection of Grand Bayou Road and Louisiana Highway 70, on the right when traveling south on Grand Bayou Road. ",,http://www.hmdb.org/m.asp?m=85518
85521,,Centenary State Historic Site,"""The Cemetery""",,,,30.84203,-91.20895,3522 College St,Jackson,East Feliciana Parish,Louisiana,"Marker can be reached from the intersection of College Street (State Highway 952) and Pine Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=85521
85522,,Randall Oak,,,1938,the Book Club of Pointe Coupee Parish,30.67107,-91.4756,,New Roads,Pointe Coupee Parish,Louisiana,"Marker is on False River Road (State Highway 1) south of Cochran Lane (Route 0.1), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85522
85525,,Labranche Plantation Dependency,,,,,29.95073,-90.31269,,St. Rose,St. Charles Parish,Louisiana,"Marker can be reached from River Road (State Highway 48) 0.1 miles west of Opal Lane, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=85525
85574,,Audubon Memorial,,,1964,Louisiana Department of Commerce and Industry,30.78167,-91.34472,,St. Francisville,West Feliciana Parish,Louisiana,"Marker is on State Highway 965, 0.1 miles north of U.S. 61. ",,http://www.hmdb.org/m.asp?m=85574
85576,,Bayou Sara,,,,Mr. & Mrs Ross G. Munson,30.77459,-91.38915,,St. Francisville,West Feliciana Parish,Louisiana,"Marker is at the intersection of Ferdinand Street (Parish Route 1258) and Royal Street, on the right when traveling west on Ferdinand Street. ",,http://www.hmdb.org/m.asp?m=85576
85579,,First School Washington Parish,1809-1820,,1958,Louisiana Department of Commerce and Industry,30.81551,-90.17152,,Franklinton,Washington Parish,Louisiana,"Marker is on State Highway 25 north of Camp Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85579
85641,,Greensburg Land Office,,,,St. Helena Historical Association,30.82892,-90.66711,,Greensburg,St. Helena Parish,Louisiana,"Marker can be reached from State Highway 43, 0.1 miles south of Route 10, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=85641
85646,,Grace Episcopal Church,,,1969,Louisiana Tourist Commission,30.77576,-91.38627,11621 Ferdinand St,St. Francisville,West Feliciana Parish,Louisiana,"Marker is at the intersection of Ferdinand Street (Parish Route 1258) and Prosperity Street, on the right when traveling west on Ferdinand Street. ",,http://www.hmdb.org/m.asp?m=85646
85647,,The Myrtles,,,,,30.80271,-91.38664,,St. Francisville,West Feliciana Parish,Louisiana,"Marker is on Old U.S. 61, 0.3 miles north of Rinaudo Drive, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=85647
85652,,Baton Rouge,,,,Codefil & Commission de Tourisme,30.45604,-91.18835,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on North 3rd Street south of State Capitol Drive, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85652
85663,,"Battle Of Baton Rouge, 1862",,,,City Of Baton Rouge,30.45577,-91.18845,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on North 3rd Street south of State Capitol Drive, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85663
85679,,First Offshore Oil Well,,,1972,"25th Offshore Anniversary, Inc.",29.70037,-91.20509,,Morgan City,St. Mary Parish,Louisiana,"Marker is on Brashear Avenue (State Highway 182) west of 5th Street, in the median. ",,http://www.hmdb.org/m.asp?m=85679
85680,,Southern University,,,,,30.52098,-91.19714,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is at the intersection of Leon Netterville Drive and James J Prestage Street, on the right when traveling south on Leon Netterville Drive. ",,http://www.hmdb.org/m.asp?m=85680
85681,,Greenwell Springs,,,,,30.5762,-90.99403,,Greenwell Springs,East Baton Rouge Parish,Louisiana,"Marker is at the intersection of Greenwell Springs Road (State Highway 37) and JL Fairchild Road, on the right when traveling north on Greenwell Springs Road. ",,http://www.hmdb.org/m.asp?m=85681
85689,,Molaisonville / St. James Square,,,2008,Town Of Brusly,30.38667,-91.23405,,Brusly,West Baton Rouge Parish,Louisiana,"Marker is at the intersection of South Kirkland Drive (Parish Route 988) and East Main Street (Parish Route 989-2), on the right when traveling south on South Kirkland Drive. ",,http://www.hmdb.org/m.asp?m=85689
85698,,Ole War Skule,1886 - 1925,,1962,,30.45548,-91.18837,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on North 3rd Street south of State Capitol Drive, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85698
85702,,Sugar Kettle,,,1970,Louisiana Tourist Commission,30.41047,-91.18227,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on Stadium Drive west of South Campus Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=85702
85704,,Pentagon Buildings,,,1968,Louisiana Tourist Development Commission,30.45551,-91.18892,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from North 3rd Street south of State Capitol Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85704
85716,,St - Gabriel,(1761-1763),,,Codofil & Commission Du Tourisme,30.25428,-91.10257,3625 LA-75,St. Gabriel,Iberville Parish,Louisiana,"Marker can be reached from State Highway 75, 0.2 miles south of Route 74, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=85716
85720,,First American Casualty Of WW II,Freddie John Falgout,,,,29.70678,-90.57233,,Raceland,Lafourche Parish,Louisiana,"Marker is on U.S. 1, 0.1 miles south of Route 90, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85720
85733,,Attakapa Militia,,,1976,American Revolutionary Bicentennial Committee,29.69562,-91.18791,,Morgan City,St. Mary Parish,Louisiana,"Marker is on Myrtle St., 0.3 miles north of Auditorium Dr., on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85733
85750,,"The Ascension Parish Negro Fair Association, Inc. / Ascension Parish Negro Fairgrounds",,,,Concerned Citizens of Ascension Parish,30.29861,-90.96158,,Prairieville,Ascension Parish,Louisiana,"Marker is at the intersection of State Highway 929 and Prairieville Fair Grounds Road, on the left when traveling east on State Highway 929. ",,http://www.hmdb.org/m.asp?m=85750
85751,,Dr. Walter Brashear,B. MD. 1776 - D. LA. 1860,,1976,Bicentennial Commission,29.6956,-91.1879,,Morgan City,St. Mary Parish,Louisiana,"Marker is on Myrtle Drive north of Auditorium Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=85751
85752,,Twin City Gospel Temple,,,1986,Twin City Gospel Temple,29.69311,-91.21745,215 Canton Street,Berwick,St. Mary Parish,Louisiana,"Marker is at the intersection of 2nd Street and Canton Street, on the right when traveling north on 2nd Street. ",,http://www.hmdb.org/m.asp?m=85752
85754,,Virgin Island,,,,,29.96318,-91.21158,3304 LA-70,Pierre Part,Assumption Parish,Louisiana,"Marker is at the intersection of State Highway 70 and South Bay Road (State Highway 1015), on the right when traveling south on State Highway 70. ",,http://www.hmdb.org/m.asp?m=85754
